CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.564828577495386	0.564828577495386	0.564828577495386	0.564828577495386	0.564828577495386	0.564828577495386	0.564828577495386	0.564828577495386	0.564828577495386	0.564828577495386	0.564828577495386	0.576221354719632	0.564828577495386	0.564828577495386
2	0.571770523298846	0.571770523298846	0.571770523298846	0.571770523298846	0.571770523298846	0.571770523298846	0.571770523298846	0.571770523298846	0.571770523298846	0.571770523298846	0.571770523298846	0.570550070077637	0.571770523298846	0.571770523298846
3	0.601773792700161	0.601773792700161	0.601773792700161	0.601773792700161	0.601773792700161	0.601773792700161	0.601773792700161	0.601773792700161	0.601773792700161	0.601773792700161	0.601773792700161	0.608417393564316	0.601773792700161	0.601773792700161
4	0.57055253912488	0.57055253912488	0.57055253912488	0.57055253912488	0.57055253912488	0.57055253912488	0.57055253912488	0.57055253912488	0.57055253912488	0.57055253912488	0.57055253912488	0.565346534653465	0.57055253912488	0.57055253912488
5	0.581398285687225	0.581398285687225	0.581398285687225	0.581398285687225	0.581398285687225	0.581398285687225	0.581398285687225	0.581398285687225	0.581398285687225	0.581398285687225	0.581398285687225	0.568864544033844	0.581398285687225	0.581398285687225
6	0.567285949014951	0.567285949014951	0.566830434853341	0.566830434853341	0.566830434853341	0.566830434853341	0.566830434853341	0.566830434853341	0.566830434853341	0.566830434853341	0.566830434853341	0.563519823000212	0.566830434853341	0.566830434853341
7	0.561787131652136	0.561787131652136	0.561787131652136	0.561787131652136	0.561787131652136	0.561787131652136	0.561787131652136	0.561787131652136	0.561787131652136	0.561787131652136	0.561787131652136	0.539131589637824	0.561787131652136	0.561787131652136
8	0.588089157185976	0.588089157185976	0.588089157185976	0.588089157185976	0.588089157185976	0.588089157185976	0.588089157185976	0.588089157185976	0.588089157185976	0.588089157185976	0.588089157185976	0.594899775559167	0.588089157185976	0.588089157185976
9	0.575928499854543	0.575928499854543	0.575928499854543	0.575928499854543	0.575928499854543	0.575928499854543	0.575928499854543	0.575928499854543	0.575928499854543	0.575928499854543	0.575928499854543	0.580550796780554	0.575443643533633	0.575928499854543
10	0.603413371388746	0.603413371388746	0.603413371388746	0.603413371388746	0.603413371388746	0.603413371388746	0.603413371388746	0.603413371388746	0.603413371388746	0.603413371388746	0.603413371388746	0.624197268639132	0.603413371388746	0.603413371388746
