CoxGLM_0	CoxGLM_0.1	CoxGLM_0.2	CoxGLM_0.3	CoxGLM_0.4	CoxGLM_0.5	CoxGLM_0.6	CoxGLM_0.7	CoxGLM_0.8	CoxGLM_0.9	CoxGLM_1	RFS_1050_20	CoxBoost_	RFX_
1	0.563146203224278	0.563146203224278	0.563146203224278	0.563146203224278	0.563146203224278	0.563146203224278	0.563146203224278	0.563146203224278	0.563146203224278	0.563146203224278	0.563146203224278	0.552570112539405	0.563146203224278	0.563146203224278
2	0.567321774460245	0.567321774460245	0.567321774460245	0.567321774460245	0.567321774460245	0.567321774460245	0.567321774460245	0.567321774460245	0.567321774460245	0.567321774460245	0.567321774460245	0.559786460055747	0.567321774460245	0.567321774460245
3	0.599321020742979	0.599321020742979	0.599321020742979	0.599321020742979	0.599321020742979	0.599321020742979	0.599321020742979	0.599321020742979	0.599321020742979	0.599321020742979	0.599321020742979	0.601928106167666	0.599321020742979	0.599321020742979
4	0.56903545193229	0.56903545193229	0.56903545193229	0.56903545193229	0.56903545193229	0.56903545193229	0.56903545193229	0.56903545193229	0.56903545193229	0.56903545193229	0.56903545193229	0.568380709038646	0.56903545193229	0.56903545193229
5	0.580861576346904	0.580861576346904	0.580861576346904	0.580861576346904	0.580861576346904	0.580861576346904	0.580861576346904	0.580861576346904	0.580861576346904	0.580861576346904	0.580861576346904	0.586804843012518	0.580861576346904	0.580861576346904
6	0.566342383965902	0.566342383965902	0.565886869804292	0.565886869804292	0.565886869804292	0.565886869804292	0.565886869804292	0.565886869804292	0.565886869804292	0.565886869804292	0.565886869804292	0.569791276903805	0.565886869804292	0.565886869804292
7	0.558709102840536	0.558709102840536	0.558709102840536	0.558709102840536	0.558709102840536	0.558709102840536	0.558709102840536	0.558709102840536	0.558709102840536	0.558709102840536	0.558709102840536	0.539631574013312	0.558709102840536	0.558709102840536
8	0.586115625725563	0.586115625725563	0.586115625725563	0.586115625725563	0.586115625725563	0.586115625725563	0.586115625725563	0.586115625725563	0.586115625725563	0.586115625725563	0.586115625725563	0.572153858060522	0.586115625725563	0.586115625725563
9	0.575282024759996	0.575282024759996	0.575282024759996	0.575282024759996	0.575282024759996	0.575282024759996	0.575282024759996	0.575282024759996	0.575282024759996	0.575282024759996	0.575282024759996	0.556461518569997	0.575282024759996	0.575282024759996
10	0.598119907737749	0.598119907737749	0.598119907737749	0.598119907737749	0.598119907737749	0.598119907737749	0.598119907737749	0.598119907737749	0.598119907737749	0.598119907737749	0.598119907737749	0.586155684250701	0.598119907737749	0.598119907737749
